Date,CO,CO2,NO2,SO2,O3,PM2.5,PM10,AQI
2024-03-22 15:00:00+00:00,99.0,,22.9,8.4,11.0,8.6,14.2,19.958334
2024-03-22 16:00:00+00:00,103.0,,24.1,8.4,8.0,10.0,16.2,19.699999
2024-03-22 17:00:00+00:00,108.0,,25.1,8.6,4.0,10.7,16.9,19.591667
2024-03-22 18:00:00+00:00,116.0,,25.7,8.8,3.0,10.8,16.8,19.591665
2024-03-22 19:00:00+00:00,131.0,,25.9,9.2,4.0,11.6,17.9,19.65
2024-03-22 20:00:00+00:00,149.0,,25.6,9.7,6.0,12.7,19.2,19.816668
2024-03-22 21:00:00+00:00,158.0,,24.4,10.4,12.0,16.5,24.4,20.083334
2024-03-22 22:00:00+00:00,150.0,,21.9,11.6,24.0,16.8,24.9,20.558334
2024-03-22 23:00:00+00:00,133.0,,18.5,13.1,40.0,16.1,24.0,21.05
2024-03-23 00:00:00+00:00,104.0,,13.0,13.5,41.0,10.6,18.3,21.533333
2024-03-23 01:00:00+00:00,101.0,,11.6,12.1,47.0,10.2,18.6,21.458336
2024-03-23 02:00:00+00:00,97.0,,9.7,10.1,56.0,10.9,20.2,22.4
2024-03-23 03:00:00+00:00,93.0,,8.3,8.4,63.0,11.7,22.1,25.2
2024-03-23 04:00:00+00:00,89.0,,7.3,7.1,66.0,11.6,22.1,26.399998
2024-03-23 05:00:00+00:00,85.0,,6.7,6.0,67.0,11.4,21.9,26.800001
2024-03-23 06:00:00+00:00,85.0,,7.9,5.3,65.0,11.0,21.2,26.0
2024-03-23 07:00:00+00:00,93.0,,12.1,5.1,59.0,11.1,21.2,23.600002
2024-03-23 08:00:00+00:00,106.0,,18.0,5.4,51.0,11.6,21.7,21.633335
2024-03-23 09:00:00+00:00,117.0,,23.2,5.6,43.0,13.1,23.4,21.949999
2024-03-23 10:00:00+00:00,124.0,,27.0,5.8,38.0,14.6,25.6,22.316668
2024-03-23 11:00:00+00:00,128.0,,30.1,6.0,33.0,14.9,25.7,22.783335
2024-03-23 12:00:00+00:00,138.0,,33.2,5.9,27.0,17.4,29.7,23.233335
2024-03-23 13:00:00+00:00,124.0,,28.2,5.5,32.0,14.8,25.7,24.074997
2024-03-23 14:00:00+00:00,106.0,,21.4,4.9,39.0,13.2,22.9,24.691666
2024-03-23 15:00:00+00:00,92.0,,16.4,4.6,43.0,12.1,21.2,25.158333
2024-03-23 16:00:00+00:00,87.0,,15.0,4.6,42.0,11.6,20.1,25.450003
2024-03-23 17:00:00+00:00,88.0,,15.5,4.9,39.0,11.3,19.4,25.583336
2024-03-23 18:00:00+00:00,92.0,,16.4,5.4,36.0,11.6,19.7,25.633333
2024-03-23 19:00:00+00:00,103.0,,18.0,6.2,31.0,11.5,19.2,25.7
2024-03-23 20:00:00+00:00,119.0,,20.1,7.2,26.0,13.1,21.1,25.691666
2024-03-23 21:00:00+00:00,128.0,,20.8,8.5,26.0,15.8,24.7,25.725
2024-03-23 22:00:00+00:00,126.0,,18.9,10.3,33.0,16.4,25.1,25.666666
2024-03-23 23:00:00+00:00,117.0,,15.7,12.3,45.0,13.0,21.0,25.633333
2024-03-24 00:00:00+00:00,98.0,,9.7,8.7,61.0,10.9,19.0,25.375
2024-03-24 01:00:00+00:00,97.0,,8.6,8.5,71.0,11.1,19.8,28.4
2024-03-24 02:00:00+00:00,95.0,,7.1,8.2,84.0,11.3,20.0,33.600002
2024-03-24 03:00:00+00:00,94.0,,6.0,7.8,95.0,11.4,20.0,38.0
2024-03-24 04:00:00+00:00,93.0,,5.4,7.2,101.0,11.0,19.3,40.666664
2024-03-24 05:00:00+00:00,92.0,,5.2,6.6,105.0,11.3,19.8,43.333336
2024-03-24 06:00:00+00:00,92.0,,6.2,6.2,102.0,11.8,21.6,41.333332
2024-03-24 07:00:00+00:00,94.0,,9.3,6.2,89.0,12.2,23.1,35.6
2024-03-24 08:00:00+00:00,98.0,,13.6,6.5,70.0,12.1,23.3,28.0
2024-03-24 09:00:00+00:00,99.0,,17.2,7.2,54.0,11.8,22.9,25.625
2024-03-24 10:00:00+00:00,95.0,,19.2,8.4,45.0,11.1,21.8,25.516665
2024-03-24 11:00:00+00:00,90.0,,20.5,10.0,38.0,10.5,20.7,25.225
2024-03-24 12:00:00+00:00,101.0,,19.6,5.3,36.0,8.3,15.3,24.858332
2024-03-24 13:00:00+00:00,118.0,,24.5,6.1,29.0,11.6,20.3,24.099998
2024-03-24 14:00:00+00:00,143.0,,31.2,7.3,19.0,15.8,26.3,23.833336
2024-03-24 15:00:00+00:00,162.0,,35.7,8.0,11.0,18.5,29.6,24.050003
2024-03-24 16:00:00+00:00,171.0,,36.1,7.8,8.0,20.3,31.7,24.583336
2024-03-24 17:00:00+00:00,175.0,,34.3,7.3,8.0,21.1,32.4,25.308334
2024-03-24 18:00:00+00:00,180.0,,32.6,7.3,8.0,21.9,33.4,26.125002
2024-03-24 19:00:00+00:00,190.0,,31.6,8.2,7.0,21.8,33.1,26.983335
2024-03-24 20:00:00+00:00,200.0,,30.5,9.6,7.0,21.4,32.2,27.841667
2024-03-24 21:00:00+00:00,205.0,,29.6,11.6,13.0,23.7,35.6,28.533335
2024-03-24 22:00:00+00:00,202.0,,29.5,15.2,28.0,27.5,40.7,29.191668
2024-03-24 23:00:00+00:00,195.0,,29.6,19.4,50.0,27.2,41.3,30.116669
2024-03-25 00:00:00+00:00,180.0,,25.6,18.4,77.0,25.0,38.2,31.300003
2024-03-25 01:00:00+00:00,168.0,,20.3,16.0,95.0,22.0,33.6,38.0
2024-03-25 02:00:00+00:00,151.0,,13.1,12.7,120.0,19.0,28.8,53.333336
2024-03-25 03:00:00+00:00,137.0,,7.7,9.9,139.0,16.8,25.1,61.63636
2024-03-25 04:00:00+00:00,128.0,,5.5,8.2,148.0,15.7,23.6,63.272728
2024-03-25 05:00:00+00:00,123.0,,5.2,7.1,151.0,15.1,22.9,63.818184
2024-03-25 06:00:00+00:00,121.0,,6.3,6.5,148.0,14.3,22.3,63.272728
2024-03-25 07:00:00+00:00,127.0,,9.8,6.8,135.0,14.1,22.6,60.90909
2024-03-25 08:00:00+00:00,138.0,,14.8,7.6,116.0,15.5,25.3,50.666664
2024-03-25 09:00:00+00:00,142.0,,18.3,8.0,96.0,13.7,22.7,38.4
2024-03-25 10:00:00+00:00,130.0,,18.3,7.3,75.0,9.9,16.0,35.99167
2024-03-25 11:00:00+00:00,112.0,,16.9,6.1,54.0,7.9,12.3,35.891666
2024-03-25 12:00:00+00:00,202.0,,31.7,9.2,92.0,17.2,27.3,36.8
2024-03-25 13:00:00+00:00,194.0,,28.8,8.8,92.0,21.0,32.6,36.8
2024-03-25 14:00:00+00:00,182.0,,24.7,8.2,92.0,19.7,31.2,37.2
2024-03-25 15:00:00+00:00,168.0,,20.7,7.5,92.0,15.1,25.4,37.525005
2024-03-25 16:00:00+00:00,148.0,,16.4,6.5,92.0,12.8,22.4,37.241673
2024-03-25 17:00:00+00:00,125.0,,12.2,5.4,91.0,11.7,21.2,36.61667
2024-03-25 18:00:00+00:00,111.0,,10.1,4.8,88.0,11.1,20.8,35.833336
2024-03-25 19:00:00+00:00,115.0,,12.0,5.0,78.0,11.5,21.6,34.93334
2024-03-25 20:00:00+00:00,128.0,,16.1,5.6,64.0,12.3,22.5,34.075005
2024-03-25 21:00:00+00:00,138.0,,18.4,6.3,58.0,14.7,24.9,33.31667
2024-03-25 22:00:00+00:00,138.0,,17.0,7.1,64.0,17.4,28.2,32.56667
2024-03-25 23:00:00+00:00,135.0,,14.0,8.0,77.0,16.9,29.0,31.725002
2024-03-26 00:00:00+00:00,122.0,,8.9,6.7,87.0,12.5,21.7,34.8
2024-03-26 01:00:00+00:00,117.0,,7.7,6.6,93.0,12.0,20.8,37.2
2024-03-26 02:00:00+00:00,111.0,,6.0,6.5,102.0,11.6,20.3,41.333332
2024-03-26 03:00:00+00:00,106.0,,4.9,6.4,108.0,11.7,20.7,45.333332
2024-03-26 04:00:00+00:00,103.0,,4.4,6.2,110.0,12.0,21.7,46.666664
2024-03-26 05:00:00+00:00,101.0,,4.5,5.9,108.0,11.9,22.4,45.333332
2024-03-26 06:00:00+00:00,101.0,,5.6,5.6,104.0,11.7,22.7,42.666668
2024-03-26 07:00:00+00:00,104.0,,8.4,5.2,95.0,11.4,22.7,38.0
2024-03-26 08:00:00+00:00,109.0,,12.2,4.9,83.0,11.4,22.5,33.2
2024-03-26 09:00:00+00:00,113.0,,15.4,4.6,73.0,11.9,23.3,29.2
2024-03-26 10:00:00+00:00,114.0,,17.7,4.6,67.0,12.3,23.9,26.800001
2024-03-26 11:00:00+00:00,115.0,,19.3,4.7,62.0,13.0,25.0,26.641665
2024-03-26 12:00:00+00:00,116.0,,19.3,4.6,60.0,16.8,32.0,27.066666
2024-03-26 13:00:00+00:00,109.0,,17.4,4.6,60.0,16.2,29.8,27.03333
2024-03-26 14:00:00+00:00,100.0,,14.7,4.5,60.0,15.5,28.1,26.633331
2024-03-26 15:00:00+00:00,92.0,,12.1,4.3,60.0,14.2,25.9,26.28333
2024-03-26 16:00:00+00:00,86.0,,9.7,3.9,60.0,13.0,24.4,26.208334
2024-03-26 17:00:00+00:00,82.0,,7.4,3.4,60.0,11.6,22.2,26.224998
2024-03-26 18:00:00+00:00,80.0,,6.1,3.0,59.0,10.6,20.4,26.216667
2024-03-26 19:00:00+00:00,81.0,,6.5,3.0,57.0,10.4,19.9,26.175001
2024-03-26 20:00:00+00:00,84.0,,7.8,3.1,55.0,10.8,20.5,26.083334
2024-03-26 21:00:00+00:00,86.0,,8.4,3.1,55.0,12.1,22.7,25.95833
2024-03-26 22:00:00+00:00,86.0,,7.3,3.0,58.0,11.7,22.1,25.741663
2024-03-26 23:00:00+00:00,85.0,,5.5,2.8,64.0,11.1,20.9,25.599998
2024-03-27 00:00:00+00:00,82.0,,3.6,2.2,67.0,11.5,21.7,26.800001
2024-03-27 01:00:00+00:00,82.0,,3.3,2.2,69.0,11.5,21.7,27.6
2024-03-27 02:00:00+00:00,83.0,,2.8,2.3,72.0,10.9,20.6,28.800001
2024-03-27 03:00:00+00:00,83.0,,2.6,2.3,73.0,10.4,19.7,29.2
2024-03-27 04:00:00+00:00,83.0,,2.5,2.2,73.0,10.0,19.0,29.2
2024-03-27 05:00:00+00:00,83.0,,2.7,2.2,71.0,10.0,18.9,28.4
2024-03-27 06:00:00+00:00,84.0,,3.7,2.2,68.0,10.3,19.5,27.2
2024-03-27 07:00:00+00:00,88.0,,6.0,2.4,63.0,10.8,20.1,25.2
2024-03-27 08:00:00+00:00,94.0,,9.1,2.7,58.0,11.1,20.5,23.999998
2024-03-27 09:00:00+00:00,100.0,,12.2,3.0,52.0,12.0,21.7,23.974998
2024-03-27 10:00:00+00:00,104.0,,14.9,3.2,47.0,12.9,23.1,23.98333
2024-03-27 11:00:00+00:00,107.0,,17.6,3.4,41.0,13.9,24.7,24.033333
2024-03-27 12:00:00+00:00,105.0,,16.5,3.5,42.0,14.6,25.8,24.108332
2024-03-27 13:00:00+00:00,110.0,,18.3,3.5,39.0,17.3,30.4,23.925001
2024-03-27 14:00:00+00:00,117.0,,20.7,3.4,36.0,18.8,32.5,24.016665
2024-03-27 15:00:00+00:00,119.0,,21.7,3.4,34.0,17.8,30.5,24.291664
2024-03-27 16:00:00+00:00,111.0,,19.7,3.5,36.0,15.0,26.1,24.591665
2024-03-27 17:00:00+00:00,98.0,,16.2,3.6,40.0,13.0,23.1,24.758335
2024-03-27 18:00:00+00:00,90.0,,14.1,3.7,43.0,11.8,20.9,24.875
2024-03-27 19:00:00+00:00,95.0,,15.2,3.9,41.0,11.2,20.1,24.974998
2024-03-27 20:00:00+00:00,105.0,,17.6,4.2,38.0,11.4,20.4,25.041666
2024-03-27 21:00:00+00:00,110.0,,18.1,4.2,38.0,13.8,24.2,25.091667
2024-03-27 22:00:00+00:00,105.0,,14.5,3.8,44.0,12.4,22.5,25.23333
2024-03-27 23:00:00+00:00,96.0,,9.0,3.2,54.0,11.0,19.9,25.291668
2024-03-28 00:00:00+00:00,91.0,,3.9,2.0,59.0,9.2,16.9,25.283333
2024-03-28 01:00:00+00:00,92.0,,3.5,2.0,61.0,9.2,17.1,25.091667
2024-03-28 02:00:00+00:00,94.0,,2.9,2.0,64.0,9.1,17.0,25.599998
2024-03-28 03:00:00+00:00,95.0,,2.6,2.0,66.0,9.8,18.2,26.399998
2024-03-28 04:00:00+00:00,94.0,,2.6,1.9,65.0,10.4,19.4,26.0
2024-03-28 05:00:00+00:00,93.0,,2.8,1.9,63.0,11.3,21.0,25.2
2024-03-28 06:00:00+00:00,93.0,,3.7,1.9,60.0,11.9,22.3,24.841667
2024-03-28 07:00:00+00:00,95.0,,5.8,2.1,56.0,12.0,22.3,24.974997
2024-03-28 08:00:00+00:00,98.0,,8.6,2.5,52.0,11.7,21.6,25.074999
2024-03-28 09:00:00+00:00,99.0,,10.9,2.8,48.0,11.9,21.7,25.125
2024-03-28 10:00:00+00:00,98.0,,12.3,3.1,46.0,12.4,22.3,25.116669
2024-03-28 11:00:00+00:00,96.0,,13.2,3.3,44.0,12.9,23.2,25.074997
2024-03-28 12:00:00+00:00,122.0,,21.1,3.9,32.0,12.7,21.7,24.991663
2024-03-28 13:00:00+00:00,121.0,,21.6,4.3,31.0,13.0,22.1,24.833332
2024-03-28 14:00:00+00:00,119.0,,22.3,4.8,30.0,13.4,22.6,24.475
2024-03-28 15:00:00+00:00,115.0,,22.0,5.1,30.0,12.9,21.9,24.025
2024-03-28 16:00:00+00:00,107.0,,19.8,4.9,33.0,12.0,20.7,23.616661
2024-03-28 17:00:00+00:00,97.0,,16.7,4.6,38.0,10.9,19.1,23.366663
2024-03-28 18:00:00+00:00,91.0,,14.6,4.3,41.0,9.8,17.4,23.191664
2024-03-28 19:00:00+00:00,94.0,,15.1,4.3,39.0,9.0,15.9,23.024996
2024-03-28 20:00:00+00:00,102.0,,16.7,4.5,36.0,8.8,15.6,22.841661
2024-03-28 21:00:00+00:00,106.0,,16.9,4.5,35.0,10.2,17.5,22.624998
2024-03-28 22:00:00+00:00,103.0,,14.2,4.2,40.0,9.1,16.1,22.324997
2024-03-28 23:00:00+00:00,96.0,,10.1,3.8,48.0,8.4,14.8,22.049997
2024-03-29 00:00:00+00:00,97.0,,5.7,2.7,59.0,6.9,12.4,23.600002
2024-03-29 01:00:00+00:00,96.0,,5.7,3.0,60.0,7.6,13.6,24.0
2024-03-29 02:00:00+00:00,96.0,,5.8,3.4,60.0,8.0,14.5,24.0
2024-03-29 03:00:00+00:00,95.0,,5.8,3.6,61.0,8.5,15.4,24.400002
2024-03-29 04:00:00+00:00,93.0,,5.2,3.5,62.0,9.1,16.5,24.8
2024-03-29 05:00:00+00:00,92.0,,4.5,3.3,64.0,8.9,16.3,25.599998
2024-03-29 06:00:00+00:00,93.0,,5.4,3.2,62.0,8.6,15.7,24.8
2024-03-29 07:00:00+00:00,99.0,,9.1,3.4,55.0,8.4,15.3,22.0
2024-03-29 08:00:00+00:00,107.0,,14.3,3.8,44.0,8.2,14.4,20.425
2024-03-29 09:00:00+00:00,114.0,,18.9,4.3,35.0,9.3,15.8,20.133333
2024-03-29 10:00:00+00:00,117.0,,22.1,5.0,28.0,9.7,16.5,19.916668
2024-03-29 11:00:00+00:00,117.0,,24.7,5.9,23.0,10.3,17.2,19.691668
2024-03-29 12:00:00+00:00,112.0,,25.7,5.8,18.0,10.9,18.1,19.475
2024-03-29 13:00:00+00:00,117.0,,27.8,6.7,14.0,11.7,19.3,19.324999
2024-03-29 14:00:00+00:00,124.0,,30.7,8.0,9.0,12.9,20.9,19.216665
2024-03-29 15:00:00+00:00,129.0,,32.5,9.1,5.0,14.2,22.9,19.174997
2024-03-29 16:00:00+00:00,128.0,,32.1,9.7,4.0,14.7,23.4,19.28333
2024-03-29 17:00:00+00:00,126.0,,30.6,10.0,5.0,14.6,23.2,19.508331
2024-03-29 18:00:00+00:00,128.0,,29.5,10.2,7.0,15.0,23.6,19.816666
2024-03-29 19:00:00+00:00,143.0,,29.9,10.1,8.0,15.8,24.4,20.249998
2024-03-29 20:00:00+00:00,163.0,,30.6,9.9,9.0,16.6,25.1,20.816666
2024-03-29 21:00:00+00:00,171.0,,29.4,10.0,15.0,20.7,30.7,21.466665
2024-03-29 22:00:00+00:00,155.0,,24.6,10.8,29.0,21.0,31.4,22.341667
2024-03-29 23:00:00+00:00,128.0,,17.8,11.8,47.0,15.3,23.5,23.333336
2024-03-30 00:00:00+00:00,110.0,,14.7,15.5,63.0,11.3,17.4,25.2
2024-03-30 01:00:00+00:00,111.0,,12.4,13.8,77.0,10.1,15.6,30.8
2024-03-30 02:00:00+00:00,112.0,,9.3,11.4,95.0,10.3,15.7,38.0
2024-03-30 03:00:00+00:00,112.0,,7.4,9.9,107.0,10.5,16.2,44.666668
2024-03-30 04:00:00+00:00,109.0,,7.2,10.1,108.0,10.6,17.2,45.333332
2024-03-30 05:00:00+00:00,105.0,,8.1,11.2,102.0,10.6,18.6,41.333332
2024-03-30 06:00:00+00:00,103.0,,10.3,12.1,93.0,10.5,19.7,37.2
2024-03-30 07:00:00+00:00,104.0,,14.6,12.7,78.0,10.0,19.6,31.199999
2024-03-30 08:00:00+00:00,107.0,,20.2,13.1,58.0,9.9,19.7,25.400005
2024-03-30 09:00:00+00:00,110.0,,24.8,13.1,43.0,10.1,19.9,25.541666
2024-03-30 10:00:00+00:00,112.0,,27.1,12.4,36.0,10.0,19.4,25.608334
2024-03-30 11:00:00+00:00,114.0,,28.4,11.3,33.0,10.4,19.5,25.633337
2024-03-30 12:00:00+00:00,128.0,,32.3,10.7,26.0,13.0,22.2,25.64167
2024-03-30 13:00:00+00:00,143.0,,35.3,10.6,21.0,16.2,26.3,25.816668
2024-03-30 14:00:00+00:00,163.0,,39.4,10.5,15.0,18.8,29.5,26.19167
2024-03-30 15:00:00+00:00,176.0,,41.8,10.6,11.0,21.1,32.5,26.683334
2024-03-30 16:00:00+00:00,174.0,,41.0,11.0,10.0,21.4,32.7,27.258337
2024-03-30 17:00:00+00:00,164.0,,38.5,11.7,11.0,20.6,31.4,27.816668
2024-03-30 18:00:00+00:00,157.0,,36.0,12.3,13.0,18.9,29.0,28.316668
2024-03-30 19:00:00+00:00,158.0,,34.2,12.9,15.0,18.5,28.5,28.641666
2024-03-30 20:00:00+00:00,162.0,,32.3,13.4,17.0,19.2,29.3,28.866669
2024-03-30 21:00:00+00:00,161.0,,29.6,13.7,23.0,21.0,31.8,29.083332
2024-03-30 22:00:00+00:00,150.0,,25.1,13.8,35.0,22.8,34.5,29.108332
2024-03-30 23:00:00+00:00,134.0,,19.8,13.6,51.0,17.6,27.4,29.258331
2024-03-31 00:00:00+00:00,121.0,,17.6,14.2,61.0,16.5,25.6,29.449999
2024-03-31 01:00:00+00:00,118.0,,15.1,13.3,71.0,12.3,19.6,29.883331
2024-03-31 02:00:00+00:00,115.0,,11.7,11.9,86.0,11.6,18.3,34.4
2024-03-31 03:00:00+00:00,111.0,,9.1,10.6,96.0,11.3,18.0,38.4
2024-03-31 04:00:00+00:00,107.0,,7.8,9.3,99.0,11.3,18.5,39.6
2024-03-31 05:00:00+00:00,104.0,,7.4,7.9,97.0,11.1,18.9,38.800003
2024-03-31 06:00:00+00:00,101.0,,7.8,6.8,93.0,10.7,19.3,37.2
2024-03-31 07:00:00+00:00,99.0,,9.6,5.8,84.0,10.1,19.4,33.600002
2024-03-31 08:00:00+00:00,99.0,,12.2,5.0,72.0,9.6,19.1,30.366667
2024-03-31 09:00:00+00:00,98.0,,14.6,4.7,62.0,9.6,19.0,30.341667
2024-03-31 10:00:00+00:00,97.0,,16.1,5.0,55.0,9.3,18.2,30.300003
2024-03-31 11:00:00+00:00,95.0,,17.3,5.6,49.0,9.2,17.6,30.241665
2024-03-31 12:00:00+00:00,101.0,,16.3,4.9,46.0,13.0,23.9,30.141668
2024-03-31 13:00:00+00:00,105.0,,19.0,5.9,39.0,13.3,23.9,30.141668
2024-03-31 14:00:00+00:00,110.0,,22.8,7.4,30.0,13.6,24.0,29.900002
2024-03-31 15:00:00+00:00,114.0,,25.9,8.7,22.0,12.8,21.6,29.46667
2024-03-31 16:00:00+00:00,115.0,,27.7,9.6,17.0,12.1,19.8,28.775002
2024-03-31 17:00:00+00:00,115.0,,28.7,10.2,13.0,12.5,19.8,28.000002
2024-03-31 18:00:00+00:00,119.0,,29.3,10.8,11.0,13.3,20.5,27.325003
2024-03-31 19:00:00+00:00,133.0,,29.6,11.2,9.0,15.1,22.9,26.858334
2024-03-31 20:00:00+00:00,152.0,,29.4,11.4,9.0,16.6,25.0,26.575003
2024-03-31 21:00:00+00:00,161.0,,28.1,11.8,12.0,20.1,29.8,26.358337
2024-03-31 22:00:00+00:00,153.0,,25.1,12.7,21.0,22.2,32.7,26.283339
2024-03-31 23:00:00+00:00,136.0,,21.1,13.6,34.0,16.3,24.2,26.233337
2024-04-01 00:00:00+00:00,100.0,,14.3,14.3,44.0,6.6,9.4,26.125002
2024-04-01 01:00:00+00:00,99.0,,12.0,12.8,54.0,6.2,8.8,25.300003
2024-04-01 02:00:00+00:00,99.0,,8.9,10.7,67.0,5.3,7.8,26.800001
2024-04-01 03:00:00+00:00,98.0,,6.8,9.3,78.0,4.8,7.5,31.199999
2024-04-01 04:00:00+00:00,99.0,,6.5,9.4,84.0,5.4,8.9,33.600002
2024-04-01 05:00:00+00:00,99.0,,7.3,10.3,86.0,5.9,10.1,34.4
2024-04-01 06:00:00+00:00,99.0,,8.4,10.5,84.0,6.4,11.1,33.600002
2024-04-01 07:00:00+00:00,96.0,,10.1,9.5,73.0,6.5,11.6,29.2
2024-04-01 08:00:00+00:00,92.0,,12.2,7.9,58.0,6.9,12.1,23.199999
2024-04-01 09:00:00+00:00,89.0,,13.5,6.5,46.0,6.3,11.2,21.916666
2024-04-01 10:00:00+00:00,87.0,,13.1,5.7,42.0,6.1,10.8,21.641665
2024-04-01 11:00:00+00:00,85.0,,11.9,5.1,42.0,5.8,10.3,21.375
2024-04-01 12:00:00+00:00,81.0,,11.6,4.7,40.0,4.1,7.4,21.091667
2024-04-01 13:00:00+00:00,82.0,,11.9,4.9,38.0,3.9,6.8,20.35
2024-04-01 14:00:00+00:00,84.0,,12.2,5.2,35.0,3.8,6.3,19.566668
2024-04-01 15:00:00+00:00,86.0,,12.3,5.4,33.0,3.7,6.2,18.75
2024-04-01 16:00:00+00:00,87.0,,11.7,5.2,32.0,3.8,6.3,17.991667
2024-04-01 17:00:00+00:00,88.0,,10.8,4.9,32.0,4.0,6.7,17.300001
2024-04-01 18:00:00+00:00,90.0,,10.4,4.7,32.0,4.2,7.1,16.591667
2024-04-01 19:00:00+00:00,95.0,,11.0,4.7,30.0,4.2,7.1,15.833335
2024-04-01 20:00:00+00:00,103.0,,12.1,4.8,28.0,4.2,6.8,14.925001
2024-04-01 21:00:00+00:00,110.0,,12.6,5.1,30.0,5.5,8.5,13.891667
2024-04-01 22:00:00+00:00,119.0,,12.2,5.8,41.0,7.3,11.0,16.4
2024-04-01 23:00:00+00:00,128.0,,11.1,6.8,57.0,9.7,14.2,22.8
2024-04-02 00:00:00+00:00,127.0,,12.3,6.0,48.0,6.4,9.2,19.199999
2024-04-02 01:00:00+00:00,119.0,,10.6,5.6,54.0,6.7,9.6,21.6
2024-04-02 02:00:00+00:00,108.0,,8.2,5.0,63.0,8.4,12.1,25.2
2024-04-02 03:00:00+00:00,100.0,,6.3,4.5,70.0,8.4,12.1,28.0
2024-04-02 04:00:00+00:00,96.0,,4.5,4.0,77.0,7.4,10.7,30.8
2024-04-02 05:00:00+00:00,96.0,,3.2,3.5,84.0,6.7,9.5,33.600002
2024-04-02 06:00:00+00:00,100.0,,4.5,3.3,83.0,6.9,9.9,33.2
2024-04-02 07:00:00+00:00,114.0,,11.1,3.8,69.0,7.7,11.2,27.6
2024-04-02 08:00:00+00:00,132.0,,20.3,4.6,47.0,10.0,14.6,18.8
2024-04-02 09:00:00+00:00,142.0,,25.6,5.1,31.0,10.7,15.5,12.799999
2024-04-02 10:00:00+00:00,134.0,,23.3,5.0,28.0,8.7,12.8,12.466667
2024-04-02 11:00:00+00:00,117.0,,17.2,4.6,30.0,6.5,9.8,12.683332
2024-04-02 12:00:00+00:00,79.0,,10.4,3.4,36.0,5.5,8.4,14.400001
2024-04-02 13:00:00+00:00,79.0,,10.0,3.3,34.0,5.4,8.1,13.6
2024-04-02 14:00:00+00:00,78.0,,9.4,3.2,32.0,5.5,8.2,12.983333
2024-04-02 15:00:00+00:00,78.0,,8.9,3.1,30.0,5.6,8.2,13.124999
2024-04-02 16:00:00+00:00,78.0,,8.3,3.1,30.0,5.8,8.6,13.283333
2024-04-02 17:00:00+00:00,79.0,,7.8,3.2,30.0,6.0,8.9,13.450001
2024-04-02 18:00:00+00:00,82.0,,8.0,3.4,29.0,6.3,9.3,13.616666
2024-04-02 19:00:00+00:00,90.0,,9.6,3.9,25.0,6.7,9.9,13.791667
2024-04-02 20:00:00+00:00,100.0,,11.9,4.4,20.0,7.7,11.4,14.0
2024-04-02 21:00:00+00:00,107.0,,13.1,5.0,19.0,9.5,14.0,14.291667
2024-04-02 22:00:00+00:00,108.0,,12.2,5.6,24.0,11.6,17.2,14.625
2024-04-02 23:00:00+00:00,105.0,,10.3,6.1,32.0,11.5,17.3,14.983334
2024-04-03 00:00:00+00:00,100.0,,7.2,5.3,44.0,9.7,16.7,17.6
2024-04-03 01:00:00+00:00,96.0,,6.7,4.8,47.0,9.6,17.1,18.8
2024-04-03 02:00:00+00:00,90.0,,5.9,4.2,52.0,10.5,18.7,20.8
2024-04-03 03:00:00+00:00,84.0,,5.3,3.6,55.0,10.7,19.4,22.0
2024-04-03 04:00:00+00:00,78.0,,4.7,3.1,55.0,10.1,18.4,22.0
2024-04-03 05:00:00+00:00,71.0,,4.1,2.7,52.0,9.4,17.3,20.8
2024-04-03 06:00:00+00:00,68.0,,4.5,2.4,49.0,9.1,16.9,19.6
2024-04-03 07:00:00+00:00,70.0,,6.3,2.3,45.0,8.6,16.2,18.0
2024-04-03 08:00:00+00:00,74.0,,9.0,2.4,40.0,8.4,15.6,16.725
2024-04-03 09:00:00+00:00,79.0,,11.7,2.6,35.0,9.1,16.6,16.591665
2024-04-03 10:00:00+00:00,84.0,,14.3,2.8,31.0,9.7,17.6,16.458334
2024-04-03 11:00:00+00:00,90.0,,16.9,3.1,29.0,11.0,19.6,16.541666
2024-04-03 12:00:00+00:00,96.0,,14.5,3.1,33.0,9.2,16.3,16.916666
2024-04-03 13:00:00+00:00,94.0,,13.4,3.0,35.0,9.5,17.0,17.225
2024-04-03 14:00:00+00:00,91.0,,11.8,2.8,37.0,9.3,16.6,17.566668
2024-04-03 15:00:00+00:00,89.0,,10.4,2.7,39.0,8.5,15.4,17.883333
2024-04-03 16:00:00+00:00,87.0,,9.4,2.5,40.0,9.0,16.5,18.125
2024-04-03 17:00:00+00:00,85.0,,8.6,2.4,40.0,8.9,16.4,18.391666
2024-04-03 18:00:00+00:00,84.0,,8.3,2.3,40.0,9.3,17.2,18.633333
2024-04-03 19:00:00+00:00,86.0,,8.9,2.3,40.0,7.8,14.5,18.883333
2024-04-03 20:00:00+00:00,89.0,,9.9,2.4,39.0,7.6,14.1,18.975
2024-04-03 21:00:00+00:00,91.0,,10.3,2.4,39.0,8.0,14.6,18.966667
2024-04-03 22:00:00+00:00,90.0,,9.2,2.4,40.0,8.8,15.8,18.841667
2024-04-03 23:00:00+00:00,87.0,,7.4,2.3,41.0,8.8,16.1,18.608335
2024-04-04 00:00:00+00:00,89.0,,6.8,2.3,42.0,9.7,17.7,18.383333
